medicion,tiempo,lambda,reflectancia
698,78.60739719999947,527.1996703753784,0.11236433394822289
698,78.60739719999947,528.3300719900917,0.11030138713532038
698,78.60739719999947,529.4608049904662,0.1095361794301158
698,78.60739719999947,530.5918688662573,0.10973133697015865
698,78.60739719999947,531.7232631072204,0.10834831121110244
698,78.60739719999947,532.8549872031108,0.10572730300835971
698,78.60739719999947,533.9870406436839,0.10473369317245709
698,78.60739719999947,535.1194229186948,0.10546041234799325
698,78.60739719999947,536.2521335178988,0.10523002870211812
698,78.60739719999947,537.3851719310513,0.10328993065097482
698,78.60739719999947,538.5185376479076,0.10166547711590952
698,78.60739719999947,539.6522301582229,0.1016947792972701
698,78.60739719999947,540.7862489517527,0.10241540117005102
698,78.60739719999947,541.9205935182521,0.10262998812353158
698,78.60739719999947,543.0552633474764,0.10219742738739994
698,78.60739719999947,544.190257929181,0.10142493349228038
698,78.60739719999947,545.3255767531211,0.1009695709105579
698,78.60739719999947,546.4612193090522,0.10148489243048471
698,78.60739719999947,547.5971850867293,0.10251602026411873
698,78.60739719999947,548.733473575908,0.10329879034170762
698,78.60739719999947,549.8700842663433,0.10415530584402631
698,78.60739719999947,551.0070166477908,0.10546796202596195
698,78.60739719999947,552.1442702100055,0.10672655252798792
698,78.60739719999947,553.2818444427428,0.10757389351071392
698,78.60739719999947,554.4197388357582,0.10826193177780032
698,78.60739719999947,555.5579528788068,0.10887050901868472
698,78.60739719999947,556.6964860616439,0.10936578875885555
698,78.60739719999947,557.8353378740248,0.11010896359958039
698,78.60739719999947,558.9745078057049,0.11130928938795084
698,78.60739719999947,560.1139953464394,0.11225427995449466
698,78.60739719999947,561.2537999859837,0.11175111609181243
698,78.60739719999947,562.3939212140929,0.1098478460617453
698,78.60739719999947,563.5343585205226,0.10834447004997101
698,78.60739719999947,564.6751113950278,0.10834155951443096
698,78.60739719999947,565.8161793273639,0.10873031313117183
698,78.60739719999947,566.9575618072863,0.10833588363330991
698,78.60739719999947,568.0992583245502,0.10740997902149432
698,78.60739719999947,569.2412683689108,0.1064208186371137
698,78.60739719999947,570.3835914301237,0.10534854014298158
698,78.60739719999947,571.5262269979439,0.10416223754703861
698,78.60739719999947,572.6691745621268,0.10289968942911484
698,78.60739719999947,573.8124336124279,0.10153589314455744
698,78.60739719999947,574.9560036386022,0.10026687980732839
698,78.60739719999947,576.0998841304049,0.09943499680280551
698,78.60739719999947,577.2440745775917,0.09919603068448415
698,78.60739719999947,578.3885744699177,0.09979147311918499
698,78.60739719999947,579.5333832971381,0.10145683931823268
698,78.60739719999947,580.6785005490084,0.10368868170899875
698,78.60739719999947,581.8239257152837,0.10576062306457974
698,78.60739719999947,582.9696582857196,0.10822597808174321
698,78.60739719999947,584.1156977500709,0.11200564365630579
698,78.60739719999947,585.2620435980934,0.11647508699432667
698,78.60739719999947,586.4086953195422,0.12082960758037287
698,78.60739719999947,587.5556524041724,0.12595678079111053
698,78.60739719999947,588.7029143417396,0.13274350038249455
698,78.60739719999947,589.850480621999,0.1401737511550111
698,78.60739719999947,590.9983507347058,0.14708203189180083
698,78.60739719999947,592.1465241696155,0.15383182936519696
698,78.60739719999947,593.2950004164833,0.16076189434764182
698,78.60739719999947,594.4437789650644,0.16748144458536401
698,78.60739719999947,595.5928593051142,0.17421198368085292
698,78.60739719999947,596.7422409263879,0.18127807388630973
698,78.60739719999947,597.8919233186409,0.1885248044063118
698,78.60739719999947,599.0419059716285,0.19690770686900053
699,78.7201929999992,500.1707739569035,0.12689961566700425
699,78.7201929999992,501.2930692423329,0.12684440644878275
699,78.7201929999992,502.41570815929646,0.12744425326829636
699,78.7201929999992,503.53869019754956,0.12801262338729877
699,78.7201929999992,504.6620148468475,0.12748499508003402
699,78.7201929999992,505.7856815969456,0.12634429627612895
699,78.7201929999992,506.90968993759907,0.12610009266874853
699,78.7201929999992,508.03403935856323,0.1268215613308954
699,78.7201929999992,509.1587293495935,0.12766087563067496
699,78.7201929999992,510.28375940044504,0.12877794433764314
699,78.7201929999992,511.4091290008732,0.13035696260462878
699,78.7201929999992,512.5348376406332,0.13116557165556925
699,78.7201929999992,513.6608848094804,0.13013737188702323
699,78.7201929999992,514.7872699971703,0.1281187442303262
699,78.7201929999992,515.9139926934579,0.12686405986777938
699,78.7201929999992,517.0410523880985,0.12683629566210933
699,78.7201929999992,518.1684485708477,0.1270833158194937
699,78.7201929999992,519.2961807314604,0.12660397858310748
699,78.7201929999992,520.4242483596922,0.12468437198497277
699,78.7201929999992,521.5526509452982,0.12149792235015318
699,78.7201929999992,522.6813879780339,0.11842846056225403
699,78.7201929999992,523.8104589476545,0.11670052325340867
699,78.7201929999992,524.9398633439152,0.11598062701068285
699,78.7201929999992,526.0696006565715,0.11493263222996294
699,78.7201929999992,527.1996703753784,0.11324371718143329
699,78.7201929999992,528.3300719900917,0.11187398462579985
699,78.7201929999992,529.4608049904662,0.11118622896916172
699,78.7201929999992,530.5918688662573,0.11048486070231102
699,78.7201929999992,531.7232631072204,0.10927500623518104
699,78.7201929999992,532.8549872031108,0.10764844587132182
699,78.7201929999992,533.9870406436839,0.10581089254241946
699,78.7201929999992,535.1194229186948,0.10421014952648179
699,78.7201929999992,536.2521335178988,0.10353840420635804
699,78.7201929999992,537.3851719310513,0.10386594282271164
699,78.7201929999992,538.5185376479076,0.10431926966402047
699,78.7201929999992,539.6522301582229,0.10401953284966138
699,78.7201929999992,540.7862489517527,0.10291036195290221
699,78.7201929999992,541.9205935182521,0.10161329728819621
699,78.7201929999992,543.0552633474764,0.10095461068781576
699,78.7201929999992,544.190257929181,0.10151308497960111
699,78.7201929999992,545.3255767531211,0.10283677133578684
699,78.7201929999992,546.4612193090522,0.10362037020540125
699,78.7201929999992,547.5971850867293,0.10354726774072989
699,78.7201929999992,548.733473575908,0.1035634925912099
699,78.7201929999992,549.8700842663433,0.10398752636390517
699,78.7201929999992,551.0070166477908,0.10454997584879853
699,78.7201929999992,552.1442702100055,0.10568261971755398
699,78.7201929999992,553.2818444427428,0.10752471372659261
699,78.7201929999992,554.4197388357582,0.10885434447445182
699,78.7201929999992,555.5579528788068,0.10867865170562199
699,78.7201929999992,556.6964860616439,0.1076968262148881
699,78.7201929999992,557.8353378740248,0.10742126640387521
699,78.7201929999992,558.9745078057049,0.10859097749675287
699,78.7201929999992,560.1139953464394,0.11032879198660696
699,78.7201929999992,561.2537999859837,0.11086708029998896
699,78.7201929999992,562.3939212140929,0.10990191501062929
699,78.7201929999992,563.5343585205226,0.10929868411075055
699,78.7201929999992,564.6751113950278,0.10994615843568356
699,78.7201929999992,565.8161793273639,0.11007997920824948
699,78.7201929999992,566.9575618072863,0.10840794342385582
699,78.7201929999992,568.0992583245502,0.10601875342752613
699,78.7201929999992,569.2412683689108,0.10424804378407704
699,78.7201929999992,570.3835914301237,0.10320742815252013
699,78.7201929999992,571.5262269979439,0.10271971731364275
699,78.7201929999992,572.6691745621268,0.10248776667240675
699,78.7201929999992,573.8124336124279,0.10154184142283694
699,78.7201929999992,574.9560036386022,0.09956984554577328
699,78.7201929999992,576.0998841304049,0.09810742472269135
699,78.7201929999992,577.2440745775917,0.09866259350950272
699,78.7201929999992,578.3885744699177,0.10051845926078631
699,78.7201929999992,579.5333832971381,0.10188795277877845
699,78.7201929999992,580.6785005490084,0.10246258681831094
699,78.7201929999992,581.8239257152837,0.10362235109344207
699,78.7201929999992,582.9696582857196,0.10658119445843423
699,78.7201929999992,584.1156977500709,0.11106672444816724
699,78.7201929999992,585.2620435980934,0.1159228117877411
699,78.7201929999992,586.4086953195422,0.12054542590271843
699,78.7201929999992,587.5556524041724,0.12542523099492586
699,78.7201929999992,588.7029143417396,0.131438996280824
699,78.7201929999992,589.850480621999,0.13831467529443692
699,78.7201929999992,590.9983507347058,0.1449132902833604
699,78.7201929999992,592.1465241696155,0.15168528059209513
699,78.7201929999992,593.2950004164833,0.16014282669824342
699,78.7201929999992,594.4437789650644,0.16927909388398182
699,78.7201929999992,595.5928593051142,0.17639896169681957
699,78.7201929999992,596.7422409263879,0.18184911286666655
699,78.7201929999992,597.8919233186409,0.18771540920597424
699,78.7201929999992,599.0419059716285,0.1933395323841722
700,78.8333221999992,500.1707739569035,0.1457737967511452
700,78.8333221999992,501.2930692423329,0.1289204134789457
700,78.8333221999992,502.41570815929646,0.12405318189820772
700,78.8333221999992,503.53869019754956,0.12693566844327514
700,78.8333221999992,504.6620148468475,0.12946124466338105
700,78.8333221999992,505.7856815969456,0.12964642348313427
700,78.8333221999992,506.90968993759907,0.12967050308198097
700,78.8333221999992,508.03403935856323,0.12987330514634415
700,78.8333221999992,509.1587293495935,0.1290643666630615
700,78.8333221999992,510.28375940044504,0.1276247008648602
700,78.8333221999992,511.4091290008732,0.12719945616909467
700,78.8333221999992,512.5348376406332,0.1279778239831606
700,78.8333221999992,513.6608848094804,0.12841382867709059
700,78.8333221999992,514.7872699971703,0.12784304181779502
700,78.8333221999992,515.9139926934579,0.12733636534141993
700,78.8333221999992,517.0410523880985,0.1269723276117575
700,78.8333221999992,518.1684485708477,0.12498944948434336
700,78.8333221999992,519.2961807314604,0.1215347578473136
700,78.8333221999992,520.4242483596922,0.119661380727332
700,78.8333221999992,521.5526509452982,0.1205648404648614
700,78.8333221999992,522.6813879780339,0.1213361662630685
700,78.8333221999992,523.8104589476545,0.11930461811784684
700,78.8333221999992,524.9398633439152,0.11589953039221608
700,78.8333221999992,526.0696006565715,0.11430699293445727
700,78.8333221999992,527.1996703753784,0.11492069040192682
700,78.8333221999992,528.3300719900917,0.11517253442796697
700,78.8333221999992,529.4608049904662,0.11342859623762534
700,78.8333221999992,530.5918688662573,0.11088776347569394
700,78.8333221999992,531.7232631072204,0.10935376734997922
700,78.8333221999992,532.8549872031108,0.10862936471129979
700,78.8333221999992,533.9870406436839,0.10714368405420104
700,78.8333221999992,535.1194229186948,0.10486163237315704
700,78.8333221999992,536.2521335178988,0.10360784747123634
700,78.8333221999992,537.3851719310513,0.10415534602758349
700,78.8333221999992,538.5185376479076,0.1048439539530713
700,78.8333221999992,539.6522301582229,0.10396819829412907
700,78.8333221999992,540.7862489517527,0.10229674325747079
700,78.8333221999992,541.9205935182521,0.10167147643105781
700,78.8333221999992,543.0552633474764,0.10218113453026371
700,78.8333221999992,544.190257929181,0.10263165715901976
700,78.8333221999992,545.3255767531211,0.1024509072614098
700,78.8333221999992,546.4612193090522,0.10167094650254228
700,78.8333221999992,547.5971850867293,0.10092370476382093
700,78.8333221999992,548.733473575908,0.10137507635920584
700,78.8333221999992,549.8700842663433,0.10294562898420026
700,78.8333221999992,551.0070166477908,0.10425326754151466
700,78.8333221999992,552.1442702100055,0.10495675391083693
