wavelength_nm,reflectance,reflectance_std
505.33617387746597,0.06972521502324633,0.0011040062178776897
505.7856815969456,0.06985263444504168,0.0010921702095023408
506.23524397091404,0.07001105651528942,0.0011209374512485394
506.6848609667157,0.07020102580728378,0.001180140831542934
507.13453255169486,0.07041236375929817,0.001260469229207449
507.584258693196,0.07062641377975788,0.0013396066505211336
508.03403935856323,0.07082102273136456,0.0013827256587110699
508.4838745151411,0.07097652091657307,0.0013636169458237151
508.9337641302739,0.07108081197709756,0.001289753049014383
509.3837081713059,0.07113218551696525,0.0012125331761146437
509.8337066055815,0.07113934754196569,0.001199497256524239
510.28375940044504,0.07111900987600508,0.0012658990576114157
510.73386652324075,0.07109186987668764,0.001353548395135471
511.18402794131316,0.07107797358619287,0.0013920058928915465
511.63424362200647,0.07109252764012296,0.0013471137055846407
512.084513532665,0.07114324642881859,0.0012277122527515735
512.5348376406332,0.07122999813789017,0.0010726548253769386
512.9852159132554,0.07134666046800528,0.000928506123326159
513.4356483178758,0.07148411897219582,0.0008229144024022756
513.8861348218388,0.07163295167419406,0.0007512845262832219
514.3366753924888,0.07178482561733505,0.0006947534526434072
514.7872699971703,0.07193261604939545,0.0006489880630069753
515.2379186032272,0.0720700626471212,0.0006322439507295555
515.6886211780043,0.07219184092070814,0.0006659558764522108
516.1393776888456,0.07229425540651889,0.0007462019772916825
516.5901881030954,0.07237598122938659,0.0008436866219557343
517.0410523880985,0.07243806932272054,0.0009263453295380583
517.4919705111988,0.0724829557796167,0.000974064669168156
517.9429424397408,0.07251307038629279,0.0009819972644100577
518.3939681410689,0.07253011101545047,0.0009570826190183985
518.8450475825273,0.07253564225849637,0.0009105262719013756
519.2961807314604,0.07253260919502676,0.0008510380526481066
519.7473675552126,0.07252648765533382,0.0007842303323961283
520.1986080211279,0.07252490473200364,0.0007174392647621626
520.6499020965513,0.07253564976738183,0.0006619042039761428
521.1012497488266,0.0725641978541014,0.0006268688318490763
521.5526509452982,0.07261219116564364,0.0006137074317833303
522.0041056533107,0.0726775237868018,0.0006216041754868963
522.4556138402081,0.07275548628355882,0.0006542764801512034
522.9071754733351,0.07283988030406742,0.000710368616044085
523.3587905200358,0.07292350121175427,0.0007712262255218447
523.8104589476545,0.07299834698162211,0.0008086406968991714
524.2621807235357,0.0730563903167132,0.0008033734494972102
524.7139558150236,0.07309127865703924,0.0007561546800554848
525.1657841894627,0.07310032949849661,0.0006859408005470716
525.6176658141972,0.07308556325057398,0.0006177836354700778
526.0696006565715,0.07305285425098883,0.0005682858104966303
526.5215886839298,0.073009406950099,0.000542254788390332
526.9736298636168,0.07296088224817911,0.0005425556708064704
527.4257241629764,0.07290984743037701,0.0005734990505235631
527.8778715493534,0.07285657608203153,0.0006305102225921393
528.3300719900917,0.07280186570420281,0.0006967899903434865
528.7823254525358,0.07275013021836768,0.0007543692544438996
529.23463190403,0.07271045179110278,0.0007947503612093303
529.6869913119189,0.07269415048255402,0.0008207164153256885
530.1394036435465,0.07270947048881932,0.0008402097137723747
530.5918688662573,0.0727559997494396,0.0008576755337823346
531.0443869473957,0.07282206727029411,0.0008711934649969593
531.4969578543058,0.07288704370663894,0.000878280408359965
531.9495815543321,0.07292794992380852,0.0008822361631605003
532.4022580148192,0.07292759724157463,0.000888945094603462
532.8549872031108,0.07288082922210706,0.0008956738527528016
533.3077690865518,0.0727964097738219,0.0008865810033165702
533.7606036324864,0.07269400225718513,0.0008432385241879981
534.2134908082588,0.07259763141676365,0.0007602162836061582
534.6664305812135,0.07252826043169343,0.0006539876011594775
535.1194229186948,0.07249818489958548,0.0005616447742346128
535.5724677880469,0.07250891629453027,0.0005230794354198462
536.0255651566142,0.07255271439686681,0.0005435857464524136
536.4787149917413,0.07261667416265923,0.0005872917362619685
536.9319172607723,0.0726876859467462,0.0006158315106972441
537.3851719310513,0.07275662985268451,0.0006101818192481842
537.838478969923,0.07282060314514449,0.0005730748679836645
538.2918383447318,0.07288265831557521,0.0005279429578326878
538.7452500228218,0.07294933726457753,0.0005084166193908346
539.1987139715375,0.07302701704405554,0.000529246666996723
539.6522301582229,0.07311847282164133,0.0005718355103092604
540.1057985502229,0.07322096905652865,0.0006133901394514246
540.5594191148814,0.07332664751566095,0.0006529672704246284
541.0130918195428,0.07342514716453757,0.0007049608824690143
541.4668166315516,0.07350752376803632,0.0007728514529741928
541.9205935182521,0.07356997464580399,0.0008362972300904909
542.3744224469885,0.07361588908966644,0.0008663430439494292
542.8283033851053,0.07365537221113205,0.0008461055753480033
543.2822362999467,0.07370237442404168,0.0007795048962844851
543.7362211588572,0.07377048746980411,0.0006881813975806015
